0,1,2
0.14583324,0.0,-0.00417
0.21358962717591892,0.05,0.05343
0.25725941127700813,0.1,0.07869
0.2915789250322388,0.15000000000000002,0.10349
0.31905747304869847,0.2,0.12651
0.3449969733776163,0.25,0.13613
0.3692590099338556,0.3,0.15284
0.39091140424127063,0.35,0.16939
0.41008419761607945,0.39999999999999997,0.1784
0.4302820305199378,0.44999999999999996,0.19339
0.4493361470217657,0.49999999999999994,0.20377
0.46704472321744683,0.5499999999999999,0.21247
0.48230768254766776,0.6,0.22712
0.49850662262064777,0.65,0.23738
0.5151073028724747,0.7000000000000001,0.25275
0.5293460388703197,0.7500000000000001,0.26074
0.5430236613498649,0.8000000000000002,0.27738
0.55794050848792,0.8500000000000002,0.29395
0.5717261608219524,0.9000000000000002,0.30253
0.5843847848002344,0.9500000000000003,0.31171
0.5971317211636208,1.0000000000000002,0.32694
0.6117115904065898,1.0500000000000003,0.33531
0.6237250209351959,1.1000000000000003,0.34339
0.6353830130424238,1.1500000000000004,0.35216
0.6462129826898935,1.2000000000000004,0.3607
0.6594546883111575,1.2500000000000004,0.37064
0.6698714462759774,1.3000000000000005,0.37914
0.6809739444264066,1.3500000000000005,0.39444
0.6934176196803489,1.4000000000000006,0.39577
0.7040637420111016,1.4500000000000006,0.40305
0.7149341156858995,1.5000000000000007,0.41977
0.7278168467088079,1.5500000000000007,0.428
0.7371927970560975,1.6000000000000008,0.43668
0.7481733909909729,1.6500000000000008,0.45175
0.7581794630695233,1.7000000000000008,0.45409
0.7692529074693483,1.7500000000000009,0.46811
0.7789693236746608,1.800000000000001,0.47585
0.789237698315505,1.850000000000001,0.48513
0.7991695030543,1.900000000000001,0.48534
0.8121060065075187,1.950000000000001,0.49451
0.8195621219389667,2.000000000000001,0.50277
0.8298864528081811,2.0500000000000007,0.512
0.8399414168721507,2.1000000000000005,0.51951
0.8497101296167082,2.1500000000000004,0.52751
0.8594383970707454,2.2,0.53579
0.869036254751157,2.25,0.54356
0.877271950072843,2.3,0.55198
0.887185941044041,2.3499999999999996,0.56008
0.8966140060208412,2.3999999999999995,0.56166
0.9044791319481044,2.4499999999999993,0.56888
0.9148278972452942,2.499999999999999,0.57843
0.9227699591280819,2.549999999999999,0.58611
0.9316011611714071,2.5999999999999988,0.59465
0.939273257010327,2.6499999999999986,0.60364
0.9495037507331929,2.6999999999999984,0.61197
0.9588343753706559,2.7499999999999982,0.6205
0.9662006479165361,2.799999999999998,0.63701
0.9753351862011732,2.849999999999998,0.63701
0.9838625988958691,2.8999999999999977,0.64562
0.9921611972988605,2.9499999999999975,0.6537
0.9999903163366605,2.9999999999999973,0.6537
1.0086821067355323,3.049999999999997,0.66193
1.017753107174334,3.099999999999997,0.67916
1.025024032728985,3.149999999999997,0.68498
1.0334417960806679,3.1999999999999966,0.6938
1.0422542802740964,3.2499999999999964,0.69553
1.0498676549421204,3.2999999999999963,0.70337
1.0585093857511914,3.349999999999996,0.71159
1.067564359572683,3.399999999999996,0.71894
1.0761464987886118,3.4499999999999957,0.72625
1.0853535939232957,3.4999999999999956,0.72906
1.0920084786306532,3.5499999999999954,0.73479
1.0999142959824142,3.599999999999995,0.75189
1.107266244285742,3.649999999999995,0.75941
1.115433558493044,3.699999999999995,0.76059
1.1221189177462196,3.7499999999999947,0.76892
1.1302000264200567,3.7999999999999945,0.77703
1.1380744937128129,3.8499999999999943,0.77761
1.1464966517567308,3.899999999999994,0.78639
1.1521218969842852,3.949999999999994,0.79445
1.1616922862431351,3.999999999999994,0.80271
1.1676256608961542,4.049999999999994,0.80951
1.1777635110827391,4.099999999999993,0.82708
1.1840635666727024,4.149999999999993,0.82762
1.1898531926894682,4.199999999999993,0.83637
1.1980936467833563,4.249999999999993,0.83637
1.205026176313584,4.299999999999993,0.85182
1.2124728466829757,4.3499999999999925,0.86103
1.2193528079851326,4.399999999999992,0.8706
1.2262120553991724,4.449999999999992,0.87686
1.2345685404444953,4.499999999999992,0.88657
1.2407074654103332,4.549999999999992,0.89522
1.2486922473972546,4.599999999999992,0.90943
1.2550386768448454,4.6499999999999915,0.91808
1.2630836801082994,4.699999999999991,0.91953
1.2695595090160605,4.749999999999991,0.92736
1.2768246711139641,4.799999999999991,0.93726
1.284545725905125,4.849999999999991,0.95392
1.291678273418111,4.899999999999991,0.95982
1.2988897632050782,4.94999999999999,0.96945
1.306835101072049,4.99999999999999,0.96964
1.313418467391981,5.04999999999999,0.98719
1.3200836803162863,5.09999999999999,0.99414
1.3269303453980072,5.14999999999999,0.99416
1.3340188865869438,5.1999999999999895,1.00361
1.3413690302015329,5.249999999999989,1.01078
1.346948087655771,5.299999999999989,1.01964
1.3554897318614652,5.349999999999989,1.02696
1.360877700893907,5.399999999999989,1.02912
1.3683035612984271,5.449999999999989,1.03604
1.3757218530290953,5.4999999999999885,1.04544
1.3830737301523626,5.549999999999988,1.05096
1.390960803879206,5.599999999999988,1.06136
1.3977640206219788,5.649999999999988,1.06214
1.4049405169095395,5.699999999999988,1.07764
1.4120610000005522,5.749999999999988,1.07872
1.419240366768779,5.799999999999987,1.08602
1.4255478231205907,5.849999999999987,1.09563
1.4327540131998906,5.899999999999987,1.10335
1.4398238934633598,5.949999999999987,1.11038
1.447004394572617,5.999999999999987,1.11894
1.4540722568291136,6.0499999999999865,1.12737
1.4603697728865495,6.099999999999986,1.13459
1.4661988688215493,6.149999999999986,1.14302
1.4733844096138544,6.199999999999986,1.14517
1.4812760783126269,6.249999999999986,1.15283
1.4875915677863196,6.299999999999986,1.16071
1.494939704183533,6.349999999999985,1.16217
1.5015866146365922,6.399999999999985,1.17047
1.5078577283597263,6.449999999999985,1.17787
1.5147228597179259,6.499999999999985,1.18473
1.5206633543624257,6.549999999999985,1.18723
1.5280162013305798,6.5999999999999845,1.19428
1.5338895782523438,6.649999999999984,1.20253
1.5402923066202345,6.699999999999984,1.20983
1.5462396662460276,6.749999999999984,1.21181
1.5549537109346878,6.799999999999984,1.22638
1.5630628068559191,6.849999999999984,1.22722
1.5682381848505935,6.8999999999999835,1.22893
1.5748885020308063,6.949999999999983,1.24272
1.5826430523669806,6.999999999999983,1.25216
1.5887332263534335,7.049999999999983,1.26075
1.5952896431426837,7.099999999999983,1.26075
1.6033009266703968,7.149999999999983,1.27044
1.609540481389583,7.199999999999982,1.27646
1.6145593732260195,7.249999999999982,1.28647
1.6214482207423533,7.299999999999982,1.29395
1.6278513250950544,7.349999999999982,1.29395
1.6352125033007052,7.399999999999982,1.30244
1.6406064626546488,7.4499999999999815,1.31065
1.647463725197464,7.499999999999981,1.31159
1.6543025155536475,7.549999999999981,1.31939
1.6598315944211488,7.599999999999981,1.32752
1.6680816545253556,7.649999999999981,1.33651
1.6740639594898608,7.699999999999981,1.3439
1.6803622641390719,7.7499999999999805,1.35111
1.687317412179332,7.79999999999998,1.35306
1.6951046208360283,7.84999999999998,1.36144
1.7029482176425,7.89999999999998,1.36901
1.7095774862035265,7.94999999999998,1.37605
1.715530193205633,7.99999999999998,1.38623
1.7229344867817766,8.04999999999998,1.38623
1.73002004374939,8.09999999999998,1.39402
1.7382548972877574,8.14999999999998,1.40169
1.74609092192998,8.199999999999982,1.40918
1.7515366384618645,8.249999999999982,1.41003
1.758657015104911,8.299999999999983,1.42602
1.7652720758940028,8.349999999999984,1.42672
1.7719234548294363,8.399999999999984,1.43746
1.7768336209192082,8.449999999999985,1.44364
1.785474183913906,8.499999999999986,1.45275
1.792771786820099,8.549999999999986,1.4619
1.8005134921698733,8.599999999999987,1.47057
1.8067733734081717,8.649999999999988,1.478
1.8149376046507315,8.699999999999989,1.4863
1.8214892092394115,8.74999999999999,1.49352
1.8273337710274369,8.79999999999999,1.50393
1.8338806317544543,8.84999999999999,1.51048
1.8405662800669846,8.899999999999991,1.51919
1.8476649404428445,8.949999999999992,1.52653
1.8546038007370989,8.999999999999993,1.53429
1.8616423699327267,9.049999999999994,1.54332
1.8683901940122158,9.099999999999994,1.54547
1.8737984304506154,9.149999999999995,1.56067
1.8813883479724276,9.199999999999996,1.57704
1.8885866526224886,9.249999999999996,1.58486
1.8970936415203299,9.299999999999997,1.59378
1.9040481819534447,9.349999999999998,1.59378
1.9112380898732897,9.399999999999999,1.60922
1.9175389759050359,9.45,1.61946
1.9264055542938958,9.5,1.62888
1.9336184259578295,9.55,1.64381
1.9404552199235638,9.600000000000001,1.65337
1.9493033681658223,9.650000000000002,1.67641
1.9558544092610755,9.700000000000003,1.68501
1.9618544495747576,9.750000000000004,1.6956
1.9699685305497976,9.800000000000004,1.70415
1.9761917298602363,9.850000000000005,1.71857
1.9835039493300384,9.900000000000006,1.72859
1.9916641488902291,9.950000000000006,1.73621
1.9985891966327631,10.000000000000007,1.74558
2.005590141950258,10.050000000000008,1.75413
2.014100841909855,10.100000000000009,1.76209
2.023257659433331,10.15000000000001,1.7769
2.031496110751557,10.20000000000001,1.78604
2.0372317780235005,10.25000000000001,1.80192
2.0449969606734024,10.300000000000011,1.81098
2.053330478054284,10.350000000000012,1.82884
2.0634685726789943,10.400000000000013,1.83552
2.0702780510290295,10.450000000000014,1.84345
2.07916680106903,10.500000000000014,1.85407
2.087320757782536,10.550000000000015,1.86235
2.093495260415229,10.600000000000016,1.87735
2.10143942245004,10.650000000000016,1.87798
2.1100389431971767,10.700000000000017,1.88692
2.117991489657628,10.750000000000018,1.9038
2.128348824979723,10.800000000000018,1.91199
2.134767750498445,10.85000000000002,1.91993
2.144048436160901,10.90000000000002,1.92825
2.1511449639237066,10.95000000000002,1.94391
2.160410348243527,11.000000000000021,1.96121
2.168502964371346,11.050000000000022,1.97708
2.176292123614473,11.100000000000023,1.98747
2.184328387860456,11.150000000000023,2.00226
2.192139236285499,11.200000000000024,2.01901
2.2003240328285756,11.250000000000025,2.02698
