0,1,2
0.14583324,0.0,-0.00417
0.185893544669674,0.05,0.04283
0.22220993655182814,0.1,0.07608
0.2547202684588271,0.15000000000000002,0.10329
0.2813640584339471,0.2,0.12698
0.3063006431788091,0.25,0.15274
0.32810371834709606,0.3,0.16832
0.3506838134206681,0.35,0.18477
0.3692972198206106,0.39999999999999997,0.1947
0.3891354855143631,0.44999999999999996,0.21034
0.4065984030221711,0.49999999999999994,0.21915
0.4224124134125271,0.5499999999999999,0.23556
0.4377528204049931,0.6,0.24284
0.4538421209274031,0.65,0.25097
0.4695023756526411,0.7000000000000001,0.26909
0.4869903198849101,0.7500000000000001,0.27878
0.49974508391476014,0.8000000000000002,0.29387
0.5145791278495772,0.8500000000000002,0.31181
0.5284331659889353,0.9000000000000002,0.32888
0.5424744600016822,0.9500000000000003,0.33512
0.5527417861780493,1.0000000000000002,0.3443
0.5653748547982637,1.0500000000000003,0.35324
0.5777278855480277,1.1000000000000003,0.36898
0.5868398524762508,1.1500000000000004,0.37744
0.5981734070557907,1.2000000000000004,0.38513
0.6097905823272496,1.2500000000000004,0.3871
0.6222233033898819,1.3000000000000005,0.40096
0.6334472942772819,1.3500000000000005,0.40346
0.6437739830853217,1.4000000000000006,0.41118
0.653553788775364,1.4500000000000006,0.42607
0.6650751981035169,1.5000000000000007,0.43462
0.67579743990799,1.5500000000000007,0.4512
0.6848172174934483,1.6000000000000008,0.45248
0.6930042545129781,1.6500000000000008,0.46174
0.7030726620225368,1.7000000000000008,0.47703
0.7124400585053098,1.7500000000000009,0.48735
0.7223862974258719,1.800000000000001,0.49447
0.7315130494551518,1.850000000000001,0.50234
0.7415111834394509,1.900000000000001,0.51014
0.7508459069881288,1.950000000000001,0.51144
0.7595564639940389,2.000000000000001,0.52072
0.7679427041996308,2.0500000000000007,0.52674
0.7772884488494909,2.1000000000000005,0.53699
0.78687898151285,2.1500000000000004,0.53699
0.7952473284905899,2.2,0.54483
0.8042724426640463,2.25,0.55326
0.8118018599035116,2.3,0.56033
0.821342145889541,2.3499999999999996,0.56057
0.8284578353353123,2.3999999999999995,0.56084
0.8357664625909023,2.4499999999999993,0.57078
0.8455896419123756,2.499999999999999,0.57872
0.8546505321287656,2.549999999999999,0.58696
0.8629799744696858,2.5999999999999988,0.59415
0.8701480197051357,2.6499999999999986,0.59422
0.8780496216015957,2.6999999999999984,0.61166
0.8853231241993813,2.7499999999999982,0.6119
0.8934894012495813,2.799999999999998,0.62048
0.9000418047666356,2.849999999999998,0.6286
0.9080787877836856,2.8999999999999977,0.63712
0.9166153621583086,2.9499999999999975,0.65106
0.9247963149501917,2.9999999999999973,0.65287
0.9323546794851187,3.049999999999997,0.66787
0.9414675015833756,3.099999999999997,0.67612
0.9484137371819756,3.149999999999997,0.67618
0.9562409205470336,3.1999999999999966,0.68626
0.9624935097082996,3.2499999999999964,0.69317
0.9695133282876367,3.2999999999999963,0.70284
0.9773407418261587,3.349999999999996,0.71116
0.9840332786563326,3.399999999999996,0.73436
0.9913718379048226,3.4499999999999957,0.7371
1.0002377930435475,3.4999999999999956,0.74294
1.0049267823808377,3.5499999999999954,0.75303
1.0118685703372274,3.599999999999995,0.76108
1.0185730990242177,3.649999999999995,0.76808
1.026873143003971,3.699999999999995,0.77038
1.0344115930627682,3.7499999999999947,0.77643
1.0395393221896683,3.7999999999999945,0.78538
1.0469272584545435,3.8499999999999943,0.786
1.0558995503221444,3.899999999999994,0.79487
1.0633302362053847,3.949999999999994,0.8014
1.0696528424786247,3.999999999999994,0.81175
1.0758444434408245,4.049999999999994,0.81175
1.0829025586319085,4.099999999999993,0.82069
1.0895861237375926,4.149999999999993,0.82074
1.0957965781497196,4.199999999999993,0.82827
1.1024266255136457,4.249999999999993,0.83451
1.1099954689045466,4.299999999999993,0.83703
1.1154377723597466,4.3499999999999925,0.84326
1.1205046081311467,4.399999999999992,0.84532
1.1285235732454777,4.449999999999992,0.85367
1.1351706104148076,4.499999999999992,0.85367
1.1405155158098246,4.549999999999992,0.86107
1.1471080250470147,4.599999999999992,0.86214
1.1545485046578645,4.6499999999999915,0.87701
1.1597192904182116,4.699999999999991,0.879
1.1661330472795977,4.749999999999991,0.88532
1.1705099183089227,4.799999999999991,0.88725
1.1774851408920965,4.849999999999991,0.89514
1.1833276563855497,4.899999999999991,0.90405
1.1892455321669475,4.94999999999999,0.91094
1.1953650397622475,4.99999999999999,0.91869
1.2026008806583077,5.04999999999999,0.92632
1.2084299061534076,5.09999999999999,0.92722
1.2148977959798135,5.14999999999999,0.93684
1.2207553681510004,5.1999999999999895,0.94484
1.2268283661480304,5.249999999999989,0.95293
1.2327953263559406,5.299999999999989,0.95318
1.2384098667395456,5.349999999999989,0.96199
1.2441452296090074,5.399999999999989,0.96989
1.2493682212535464,5.449999999999989,0.97749
1.2543228886808266,5.4999999999999885,0.9951
1.2616347117020867,5.549999999999988,0.9951
1.267560044309079,5.599999999999988,1.01042
1.273840740526029,5.649999999999988,1.01986
1.27789116641868,5.699999999999988,1.0265
1.2844579806179501,5.749999999999988,1.02784
1.2911178219983481,5.799999999999987,1.03704
1.2963519401678578,5.849999999999987,1.04287
1.3033518495699579,5.899999999999987,1.04321
1.310330783610738,5.949999999999987,1.04569
1.314724066187388,5.999999999999987,1.05925
1.319660261474128,6.0499999999999865,1.05961
1.324944986403102,6.099999999999986,1.05973
1.329771991200446,6.149999999999986,1.06828
1.3344450281641071,6.199999999999986,1.07641
1.3415470723325011,6.249999999999986,1.07875
1.3471440425488386,6.299999999999986,1.09316
